text,label
বাংলাদেশের এমন কোন সিমেন্ট কম্পানি নাই যারা বলে নাই আমাদের সিমেন্টে নির্মিত হচ্ছে পদ্ধা সেতু।,negative
এর পরেও রুমিন ফারহানা বলবে এই সরকার টাকা খাইছে।,neutral
বোকাচুদার দল আকাবাকা সেতু বানিয়ে খরচ বাড়াইছিস ....মাল কামাইসো ....সস্তা যুক্তি,negative
আল্লাহ তায়ালা বাংলাদেশকে বিশ্বের উন্নত দেশ বানাক আমিন।❣️❣️❣️❣️,positive
পদ্মাসেতু আমাদের মতো দরিদ্র দেশের জন্য এক বিশাল অর্জন।তাই বলে সারাদিন সারাক্ষণ এই নিউজ নিয়ে পড়ে থাকতে হবে?সিলেটের ভয়ংকর বন্য পরিস্থিতি মিডিয়া কেন বেশি বেশি কভার করছে না??তারা কিভাবে বেঁচে আছে একবার চিন্তা করুন।নাকি গোল্ডেন ব্রিজ উদ্ভোদন এর টেলায় সব ভুইল্লা গেলাম😪,positive
পদ্মা সেতুর সফলতা দেখিয়ে কি আর অন্য সকল দুর্নীতি থেকে বাঁচা যাবে। জনগন আর আগের মতন মদন নাই।,positive
গর্ব সবার করা উচিত,positive
বোকাসোকা জাতিকে যে আরো কতো আবোলতাবোল বুঝাবে আল্লাহ জানে,negative
"সুন্দর মত হিসাব মিলাতে অনেক কষ্ট করতে হবে,",positive
"মাননীয় প্রধান মন্ত্রী শেখ হাসিনাকে ধন্যবাদ জানাই , তার প্রচেষ্টাই পদ্মাসেতু হয়েছে",positive
তোমাদের এসব এখন  বুঝে। দুনীতির কইরা ধরা খাইয়া তোমাগোরে দিয়া এসব বুঝাইতেছে। আমরা ব্যাক বুঝি,neutral
সিমেন্টের বস্তা প্রমাণ করে তোমরা কত কোটি টাকা মেরে খেয়েছ,negative
"ভারতে এই মাইক্রোফাইন সিমেন্টের ২৫ কেজির ব্যাগের মুল্য ৪৭৫/- ভারতীয় রুপি।   , 25  ₹ 450 / . অস্ট্রেলিয়া থেকে এই সিমেন্ট ১৫ হাজার টাকা ব্যাগ / বস্তা কেনার পেছনে কি যৌক্তিকতা থাকতে পারে?",neutral
